,user_id,item_id,recommend,posted year,sentiment_score
20065,76561198046856087,49520,True,2014,0
20066,76561198046856125,211820,True,2014,0
20067,DequanBeatz,227700,False,,0
20067,DequanBeatz,570,False,2014,2
20068,rangerftw,304930,True,2014,0
20069,killer9458,440,True,2012,0
20070,76561198046907159,261640,False,,0
20071,76561198046912687,113200,True,2014,2
20072,DaJames,247910,True,2014,0
20073,Sabatonic,252950,True,2015,0
20073,Sabatonic,346010,True,2015,0
20073,Sabatonic,730,True,2015,0
20074,Yunzz,730,True,2013,0
20075,jellyblobofdoom,268420,True,2014,0
20076,bizarregamingspike,203140,True,2014,0
20077,Sum1_Else,730,True,2014,0
20077,Sum1_Else,4000,True,2011,0
20078,jimbylad,379720,True,,2
20078,jimbylad,240,True,2011,0
20079,spidermanhoodies4sale,296470,True,2015,0
20079,spidermanhoodies4sale,259380,True,2015,0
20079,spidermanhoodies4sale,359050,True,,0
20079,spidermanhoodies4sale,415740,True,,0
20079,spidermanhoodies4sale,252950,True,,0
20079,spidermanhoodies4sale,422970,True,,0
20079,spidermanhoodies4sale,218620,True,2015,0
20080,76561198047016483,223710,False,,0
20081,Josefuuu,440,True,2013,0
20082,garyyy__,49520,True,2014,0
20083,ZYZZ__,570,True,2014,0
20084,coolarj1st,570,True,2014,0
20085,greenie1995,220,True,2013,0
20085,greenie1995,218230,True,2012,0
20086,Cropmy5,212680,True,2013,0
20087,76561198047204024,200510,True,2013,0
20088,spartanwarrior662,6060,True,,0
20088,spartanwarrior662,236390,True,,0
20088,spartanwarrior662,6000,True,,0
20088,spartanwarrior662,550,True,,0
20088,spartanwarrior662,440,True,,0
20088,spartanwarrior662,346900,True,,0
20088,spartanwarrior662,4000,True,,0
20088,spartanwarrior662,730,True,2015,0
20089,Blaziiken,230410,True,2014,0
20089,Blaziiken,570,True,2012,0
20090,JolteonBro,400,True,2012,0
20091,76561198047241469,304930,True,2014,2
20092,FancyPantal00ns,304930,True,2014,0
20092,FancyPantal00ns,219640,True,2013,0
20093,wazzawazza80profile,313010,False,2015,1
20094,fulldroid,304930,True,2014,0
20094,fulldroid,252490,True,2014,0
20095,76561198047272446,440,True,2013,0
20096,76561198047307338,204300,True,2014,0
20096,76561198047307338,200210,True,2014,0
20097,Rellikthekiller,12750,False,2015,2
20098,76561198047316836,227300,True,2014,0
20099,TuakyGuy,570,True,2014,0
20099,TuakyGuy,34330,True,2014,0
20100,76561198047324655,218620,True,2014,0
20101,gunfightgamer,72850,True,2014,0
20101,gunfightgamer,9480,True,2013,0
20101,gunfightgamer,105600,True,2015,0
20102,76561198047360521,570,False,,0
20103,Ized1,730,True,2014,0
20104,vietskies,313740,True,2014,2
20105,TheRainbowCow,730,True,2014,0
20106,clivepalrner,47870,True,2015,0
20107,klortar,440,True,2012,0
20108,76561198047478302,12200,True,,0
20109,76561198047485108,71340,True,2015,2
20109,76561198047485108,250760,True,2014,0
20110,76561198047491592,42160,True,2014,0
20110,76561198047491592,42910,True,2014,0
20110,76561198047491592,214950,True,2014,0
20110,76561198047491592,231430,True,2014,0
20110,76561198047491592,22380,True,2013,0
20110,76561198047491592,550,True,2013,0
20111,76561198047522949,57300,True,2014,2
20112,MurQzilla,364360,False,,2
20113,browy,319630,True,2015,0
20114,Deflaborator,221100,True,2013,0
20115,Astrona,206440,True,2015,2
20115,Astrona,388090,True,2015,0
20115,Astrona,357480,True,2015,2
20115,Astrona,354400,True,,0
20115,Astrona,620,True,2013,0
20116,76561198047586862,304930,True,2014,0
20117,76561198047593692,730,True,2015,0
20117,76561198047593692,240,True,2015,0
20118,Spawn_Killer,21690,True,2014,0
20119,Kruximity,365450,True,,0
20119,Kruximity,253030,True,2014,0
20120,Bonk_Boy,440,True,2012,0
20120,Bonk_Boy,72850,True,2015,0
20121,76561198047625991,730,True,2014,0
20122,someoneonly,203160,True,2015,0
20123,76561198047638481,72850,True,2014,0
20124,LukePypo,292030,True,,0
20124,LukePypo,242050,False,2015,0
20125,76561198047646126,570,True,2014,2
20126,biggestscrublordoce,440,True,2014,0
20127,76561198047666453,245280,True,2014,0
20128,76561198047679159,242860,True,2014,0
20128,76561198047679159,15320,True,2014,0
20128,76561198047679159,221100,False,,0
20128,76561198047679159,203770,True,2015,2
20128,76561198047679159,360940,True,2015,0
20128,76561198047679159,214950,True,2014,0
20128,76561198047679159,251170,True,2014,2
20128,76561198047679159,35450,True,2015,2
20129,tskate,264710,True,,0
20129,tskate,219150,True,,0
20129,tskate,233450,True,,0
20129,tskate,13230,True,2015,0
20129,tskate,304930,True,2015,0
20129,tskate,412140,True,2015,0
20130,76561198047692497,45750,True,2014,0
20130,76561198047692497,205950,True,2015,2
20130,76561198047692497,311340,True,2014,0
20130,76561198047692497,218230,True,2013,0
20131,76561198047693993,223470,True,2015,0
20131,76561198047693993,730,True,2015,2
20131,76561198047693993,217140,True,2014,0
20132,76561198047694111,264710,True,2015,0
20132,76561198047694111,220200,True,2014,0
20132,76561198047694111,211820,True,2014,0
20132,76561198047694111,220240,False,2015,2
20133,Pup2,730,True,2014,0
20134,76561198047704110,730,True,2014,0
20134,76561198047704110,218130,False,2015,2
20134,76561198047704110,4000,False,2014,2
20135,76561198047711462,730,True,,0
20135,76561198047711462,570,True,,0
20136,76561198047720580,200210,True,2014,0
20136,76561198047720580,99900,True,2014,0
20137,76561198047747981,730,True,2015,0
20137,76561198047747981,252950,True,2015,0
20138,76561198047772662,730,True,2015,0
20139,76561198047774264,434570,True,,0
20140,76561198047814645,218620,True,2014,0
20141,76561198047823418,440,True,2014,0
20142,awesomenoobpwns,440,True,2011,0
20143,76561198047861593,72850,True,2014,0
20144,76561198047949269,730,True,,0
20145,76561198047968422,440,True,2015,0
20146,v_E1iTe,211820,True,2013,0
20146,v_E1iTe,730,True,2015,0
20146,v_E1iTe,252950,True,2015,0
20147,76561198047991989,730,True,2015,0
20148,hughloscher,242860,True,,0
20148,hughloscher,18110,True,2014,0
20149,76561198048016956,248170,True,2014,0
20149,76561198048016956,72850,True,2013,2
20149,76561198048016956,32800,True,2013,0
20149,76561198048016956,41740,True,2013,2
20149,76561198048016956,38400,True,2013,2
20149,76561198048016956,225260,True,2013,0
20150,76561198048018550,730,True,2014,0
20151,76561198048026368,440,False,2014,2
20152,76561198048062725,4000,True,2014,0
20153,youdienow,334040,True,2015,0
20153,youdienow,440,True,2012,0
20154,76561198048119581,8930,True,2014,0
20155,76561198048121021,340610,True,2015,0
20156,76561198048121441,4000,True,2013,0
20157,76561198048130107,417860,True,2015,0
20158,76561198048134668,105450,True,2014,0
20159,vDevyy,242860,True,2014,0
20160,TheJaguar8,730,True,2015,0
20161,76561198048184625,215100,True,2015,0
20161,76561198048184625,440,True,2015,2
20162,07846813956825,218620,False,2015,0
20162,07846813956825,252490,False,2014,2
20163,AceCSGO,240,True,2015,0
20163,AceCSGO,730,True,2013,0
20163,AceCSGO,570,True,,0
20163,AceCSGO,209870,True,2012,0
20163,AceCSGO,440,True,2012,0
20164,76561198048240622,291550,True,,0
20164,76561198048240622,47410,True,2014,0
20164,76561198048240622,248390,True,,0
20164,76561198048240622,302380,True,2014,2
20164,76561198048240622,113200,True,2014,2
20165,harambeoohhhhhharambe,730,True,2015,0
20166,erraformer,206420,True,2013,2
20167,76561198048292871,440,True,2015,0
20168,AH_Rablah17,730,True,2014,0
20169,76561198048309884,241560,True,2014,0
20170,76561198048315303,570,True,2015,0
20171,76561198048334813,271590,True,2015,0
20171,76561198048334813,287340,True,2015,0
20171,76561198048334813,107410,True,2014,0
20172,76561198048346071,730,True,,0
20172,76561198048346071,10090,True,,0
20173,76561198048350991,730,True,2015,0
20173,76561198048350991,299740,True,2015,0
20173,76561198048350991,218620,True,2015,0
20173,76561198048350991,203290,False,2015,2
20174,76561198048357969,221640,True,2014,0
20175,MurderTimeFunTime,202170,True,2013,0
20176,pingy_,307780,False,2015,2
20177,RawwwwZz,4000,True,2012,0
20178,76561198048416962,730,True,2014,0
20179,76561198048424818,440,True,2015,0
20180,Jordanmuss,359320,True,2015,0
20180,Jordanmuss,227680,True,2013,0
20180,Jordanmuss,262120,False,2014,0
20180,Jordanmuss,301520,True,2015,0
20181,76561198048435361,377160,True,2015,2
20181,76561198048435361,413150,True,,0
20181,76561198048435361,260230,True,2014,0
20181,76561198048435361,256290,True,2014,0
20182,76561198048437384,202970,True,2014,0
20182,76561198048437384,251570,False,2014,0
20183,cjdevine8807,346900,True,2015,0
20184,76561198048459138,440,True,2013,0
20184,76561198048459138,233250,True,2014,2
20184,76561198048459138,265930,True,2014,0
20185,Cerater,230410,True,,0
20186,76561198048495843,218620,True,2014,0
20186,76561198048495843,304930,True,2014,0
20187,76561198048499169,297810,False,2015,0
20187,76561198048499169,208090,True,2014,0
20187,76561198048499169,239220,True,2014,0
20188,76561198048506749,204360,True,2012,0
20188,76561198048506749,295110,True,2015,2
20188,76561198048506749,253710,True,2015,0
20188,76561198048506749,253430,True,2015,0
20188,76561198048506749,17500,True,,0
20188,76561198048506749,376870,True,2015,0
20188,76561198048506749,285900,True,2015,0
20188,76561198048506749,211820,True,2014,0
20188,76561198048506749,224580,True,2014,0
20189,4i20swagyolo69,1250,True,2014,2
20189,4i20swagyolo69,113200,True,2015,0
20189,4i20swagyolo69,220,True,2014,0
20189,4i20swagyolo69,4000,True,2011,0
20190,76561198048529546,730,True,2014,0
20191,turtle234,48240,True,2014,0
20192,76561198048591384,200210,True,2014,2
20192,76561198048591384,218230,True,2013,0
20193,76561198048650648,570,True,2013,0
20194,76561198048691489,201870,True,2015,0
20195,76561198048691905,211820,True,2015,0
20196,smartikools,208090,True,2014,0
20197,76561198048693328,730,True,,2
20198,FronzillaAU,38830,True,2013,0
20199,76561198048703180,15620,False,2015,0
20200,76561198048713880,242860,True,2015,0
20201,alvincso,730,True,2014,0
20202,76561198048746179,291480,True,,0
20203,76561198048749210,271290,True,2014,0
20204,Casowsky,431240,True,,2
20205,StoicWilly,730,True,2014,0
20205,StoicWilly,4920,True,2014,0
20205,StoicWilly,550,True,2012,2
20205,StoicWilly,8190,True,2012,0
20206,76561198048794398,203290,True,2015,0
20207,lilslavyboy,730,True,2014,2
20207,lilslavyboy,35720,True,2014,0
20207,lilslavyboy,201790,True,2014,0
20207,lilslavyboy,212680,True,2014,0
20207,lilslavyboy,200710,True,2014,0
20207,lilslavyboy,107100,True,2015,0
20207,lilslavyboy,32400,True,2015,0
20208,peanutBACON,252490,True,2014,0
20209,darrylcheng,440,True,2015,0
20209,darrylcheng,201790,True,,0
20209,darrylcheng,251870,True,2015,0
20209,darrylcheng,4000,True,2015,0
20209,darrylcheng,201570,True,2014,2
20209,darrylcheng,67370,True,2014,0
20209,darrylcheng,63380,True,2014,0
20210,76561198048824676,241540,True,2014,0
20211,Spasticmario,8190,True,,0
20211,Spasticmario,418340,True,2015,0
20211,Spasticmario,280,True,2013,0
20211,Spasticmario,70,True,2013,0
20212,jackedowns8,259080,True,2013,0
20213,ikickarse1,620,True,2012,0
20214,76561198048909927,440,True,2014,0
20215,76561198048912103,322330,True,2015,0
20216,Pastor_Of_Muppets_91,108710,True,2013,0
20217,Spooky_Scary,730,True,2014,0
20217,Spooky_Scary,219640,True,2014,2
20218,76561198048927477,34330,True,2014,0
20219,76561198048930835,296490,True,2015,0
20220,76561198048939542,292030,True,2015,0
20221,dudushang,221100,True,2014,0
20222,Yunarukmi,4000,True,2015,0
20222,Yunarukmi,570,True,2015,0
20222,Yunarukmi,227940,True,2015,0
20222,Yunarukmi,206210,False,2014,0
20222,Yunarukmi,440,True,2014,0
20222,Yunarukmi,239030,True,,2
20223,76561198049041002,8930,True,2013,0
20224,code10009,381210,False,,0
20224,code10009,47890,True,2013,0
20224,code10009,271590,True,,0
20224,code10009,282350,True,2015,0
20224,code10009,295110,False,2015,0
20224,code10009,237870,True,2014,0
20225,mindlessraperanger,8870,True,2013,0
20226,Bocow,219640,True,2013,0
20227,76561198049124217,249950,True,2014,0
20227,76561198049124217,252490,True,2014,0
20227,76561198049124217,65800,True,2013,0
20227,76561198049124217,48720,True,2013,0
20228,76561198049128211,730,True,,0
20229,76561198049128644,218230,True,2013,0
20230,76561198049129193,252490,True,2014,0
20230,76561198049129193,440,True,2013,0
20231,lowestcarbonbasedlifeformontaree,730,True,2014,0
20232,76561198049130969,247730,False,2014,0
20232,76561198049130969,4580,True,2015,0
20233,76561198049141588,200210,True,2013,0
20234,76561198049200793,270170,True,2014,2
20235,sweetlilbunbun,218060,True,2013,0
20236,76561198049209070,8870,True,2014,2
20236,76561198049209070,11450,True,2014,0
20236,76561198049209070,327410,True,2014,0
20236,76561198049209070,206440,True,2014,0
20236,76561198049209070,252490,True,2014,0
20237,SJGordan,6860,True,2012,0
20238,devoltion,230410,True,,0
20239,caionav,8980,True,2012,0
20240,krizaya,48700,True,2014,2
20241,76561198049320969,327890,True,2015,0
20242,sikkentm98,221100,False,2014,0
20243,76561198049322372,226320,True,2015,0
20243,76561198049322372,550,True,2014,0
20244,Resigning_Bow_The_Penguin_God,211420,True,2015,2
20244,Resigning_Bow_The_Penguin_God,241540,True,2015,0
20244,Resigning_Bow_The_Penguin_God,243870,True,2014,0
20244,Resigning_Bow_The_Penguin_God,230410,True,2013,0
20245,phetdekde,730,False,2014,2
20245,phetdekde,230410,True,2014,0
20246,soadyer,205950,True,2015,0
20247,jakeybabe,113200,True,2014,0
20247,jakeybabe,250900,True,2015,0
20247,jakeybabe,363970,True,2015,2
20247,jakeybabe,286100,True,2015,0
20247,jakeybabe,208090,False,2015,0
20248,76561198049373345,570,True,2013,0
20249,76561198049392366,274190,True,2014,0
20250,fuckenkevin,24240,False,2015,0
20250,fuckenkevin,730,True,2014,2
20250,fuckenkevin,10180,True,2014,0
20251,cybersmash,301520,True,2015,0
20251,cybersmash,104700,True,2014,0
20251,cybersmash,226320,True,2014,0
20251,cybersmash,440,True,2014,0
20252,76561198049427761,105600,True,2015,0
20252,76561198049427761,248820,True,2014,2
20252,76561198049427761,391540,True,2015,0
20252,76561198049427761,65300,True,2015,0
20253,76561198049429171,214630,False,,0
20253,76561198049429171,730,False,2015,0
20254,cheesesandvich64,113200,True,2012,0
20255,hyperwes,49470,True,2014,0
20255,hyperwes,440,True,2014,0
20255,hyperwes,8930,True,2014,0
20255,hyperwes,4000,True,2014,2
20255,hyperwes,45760,True,2013,0
20256,76561198049458838,620,True,2014,0
20257,SuperScoops_,264380,True,2014,0
20258,76561198049521478,390670,True,2015,0
20258,76561198049521478,91310,True,2013,0
20259,Gidsquid,550,True,2013,0
20260,DeviouslyDeviant,39000,True,2014,0
20261,76561198049578952,314240,True,,0
20261,76561198049578952,219740,True,2014,0
20262,2608739,730,True,2013,2
20262,2608739,570,True,2013,0
20263,cwizpeh,252490,True,2014,0
20264,76561198049623576,304930,True,2014,0
20265,seiuchi,277520,True,2015,0
20265,seiuchi,244850,True,2015,0
20266,76561198049662892,202090,False,2014,0
20266,76561198049662892,250180,True,2014,0
20267,76561198049665282,730,True,2015,0
20268,76561198049666047,270630,True,,0
20269,76561198049685127,440,True,2014,0
20269,76561198049685127,278970,False,,0
20269,76561198049685127,299460,False,2014,0
20269,76561198049685127,304930,True,2014,0
20270,23434454365463446754546576e45646,91310,True,,0
20270,23434454365463446754546576e45646,208090,True,2014,0
20271,76561198049709492,49520,True,2014,0
20272,accforsale12,730,True,2014,0
20273,ur_a_Douchenozzle,230410,True,2014,0
20274,76561198049752064,204450,True,2014,0
20274,76561198049752064,245170,True,2015,0
20275,Rickson123,730,True,,2
20275,Rickson123,356070,True,2015,0
20275,Rickson123,63380,True,2015,0
20276,James_2711,218620,True,2014,0
20277,agsfgdikmcfhjcttz,200210,True,2014,0
20278,jaydanred,730,False,,2
20278,jaydanred,10090,True,2015,0
20278,jaydanred,4000,True,2013,0
20279,R4TGOD,570,True,2014,0
20280,ashcanoy,224760,True,2013,0
20281,76561198049805620,570,False,2013,0
20282,76561198049813970,222880,True,2015,0
20283,euphoria72,570,True,2011,0
20284,Nvidia1999,730,True,2015,0
20285,76561198049861640,440,True,2013,0
20286,TheMidgetNinja,48000,True,2014,0
20287,lefunnymememan,218620,False,2014,2
20287,lefunnymememan,204100,True,2014,0
20288,llewi38,252490,True,2014,0
20289,76561198049918506,225260,True,2014,0
20290,bhSBM,730,True,2015,0
20290,bhSBM,304930,True,2015,0
20290,bhSBM,200210,True,2015,0
20291,76561198049927042,242760,True,2014,0
20291,76561198049927042,48700,True,2014,0
20291,76561198049927042,221100,True,2013,2
20291,76561198049927042,33930,True,2013,0
20291,76561198049927042,236370,False,2014,0
20291,76561198049927042,244850,False,2014,2
20291,76561198049927042,252330,False,2014,2
20292,76561198049927258,105600,True,2011,2
20293,76561198049951905,72850,True,2014,0
20294,FakeTaxiServicesAU,333930,False,2015,0
20295,Zoombacronic,223470,True,2013,0
20295,Zoombacronic,10180,True,2014,0
20295,Zoombacronic,49520,True,2014,0
20296,DarylxD,440,True,2013,0
20297,76561198049966344,105600,True,2014,0
20298,nodotsallowed,570,True,2013,0
20299,OnionCum,240380,False,2015,0
20300,Yosche,251170,False,2014,2
20300,Yosche,273350,False,2015,0
20300,Yosche,43160,True,2014,0
20300,Yosche,265930,False,2014,0
20300,Yosche,249630,True,2014,0
20301,joeynn,730,True,2014,0
20302,KevenIsagaycunt,236390,True,2015,0
20302,KevenIsagaycunt,224600,True,2013,0
20303,76561198050012972,218230,True,2014,0
20304,76561198050043257,105600,True,,0
20304,76561198050043257,203770,True,,0
20305,76561198050045403,550,True,2014,0
20306,lemanoman,224540,False,2013,2
20307,Admiral_QuackBar,440,True,2014,0
20308,munz2011,113200,True,2012,0
20309,76561198050090979,34330,False,,2
20310,CrankyCunt,270550,True,,0
20311,333hab,238960,True,2015,2
20312,76561198050156029,91310,True,2014,2
20313,RyuichiRyuu,99900,True,2014,0
20313,RyuichiRyuu,730,True,2014,0
20313,RyuichiRyuu,218620,True,2014,0
20313,RyuichiRyuu,570,True,2012,0
20313,RyuichiRyuu,440,True,2011,0
20314,76561198050158753,273350,True,2015,0
20314,76561198050158753,420,True,2015,0
20314,76561198050158753,440,True,2012,0
20315,Fonzatrademark,218620,True,2014,0
20316,76561198050175400,620,True,2014,0
20316,76561198050175400,105600,True,2013,0
20317,76561198050183548,252490,True,2014,0
20318,76561198050197186,570,True,2014,0
20319,illbeans,301520,True,2014,0
20319,illbeans,227300,True,2014,0
20319,illbeans,221100,False,2014,0
20319,illbeans,218620,True,2014,0
20319,illbeans,105600,True,2014,0
20320,sophea,374570,True,2015,2
20321,76561198050236977,221100,True,2014,0
20322,76561198050242018,316720,True,2015,0
