,title,id,Action,Adventure,Animation &amp; Modeling,Audio Production,Casual,Design &amp; Illustration,Early Access,Education,Free to Play,Indie,Massively Multiplayer,Photo Editing,RPG,Racing,Simulation,Software Training,Sports,Strategy,Utilities,Video Production,Web Publishing,year
118565,Call of Duty®: Black Ops II - European Flags of the World Calling Card Pack,234782,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
118566,Call of Duty®: Black Ops II - South American Flags of the World Calling Card Pack,234781,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
118567,Tomb Raider: Guerilla Skin,208808,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
118568,Tomb Raider: Aviatrix Skin,208807,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
118569,Tomb Raider: Agility Skill,208802,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
118570,BioShock Infinite - Season Pass,214933,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
118571,Sniper Ghost Warrior 2: Siberian Strike,232634,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
118572,Bridge Project,232950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013
118573,Dungeon Hearts,229520,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2013
118576,Rocksmith - Allman Brothers Band Song Pack,222137,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013
118577,Rocksmith - The Allman Brothers Band - Southbound,222108,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013
118578,Rocksmith - Sweet - Ballroom Blitz,222109,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013
118579,"Painkiller Hell &amp; Damnation: Operation ""Zombie Bunker""",229230,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
118580,Cities in Motion 2,225420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2013
118581,Rocksmith - Creedence Clearwater Revival - Have You Ever Seen the Rain?,222107,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013
118582,Borderlands 2: Ultimate Vault Hunters Upgrade Pack,224200,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2013
118583,Resident Evil 6 Wallpaper,236080,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
118584,Warframe,230410,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2013
118585,Ms. Splosion Man,105420,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2013
118587,BioShock Infinite,8870,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
118588,Tomb Raider: JAGD P22G,208798,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
118589,Tomb Raider: Silverballer,208795,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
118590,Tomb Raider: HX AP-15,208797,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
118591,Tomb Raider: STG 58 Elite,208800,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
118592,Tomb Raider: Animal Instinct,208801,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
118593,Tomb Raider: M590 12ga,208799,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
118594,Tomb Raider: Headshot Reticule,208803,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
118595,DLC Quest,230050,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2013
118596,Shattered Haven,234370,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2013
118597,Ultratron,219190,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2013
118598,Worms Armageddon,217200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1999
118599,Continent of the 9th Seal: Starter Pack,234690,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2013
118601,Rocksmith - The Cure - The End of the World,222105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013
118603,Rocksmith - The Cure - Just Like Heaven,222104,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013
118604,Aliens: Colonial Marines - Bug Hunt DLC,219440,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
118605,Weird Worlds: Return to Infinite Space,226120,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2013
118606,Organ Trail: Director's Cut,233740,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2013
118607,Rocksmith - The Cure - Love Song,222103,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013
118608,Rocksmith - The Cure Song Pack,222106,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013
118609,Impire: Black and White Demons,230920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013
118611,Angry Birds Space,210550,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
118612,Omerta - City of Gangsters - The Con Artist DLC,215370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2013
118614,Euro Truck Simulator,232010,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2008
118615,Sniper: Ghost Warrior 2,34870,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
118616,Sleeping Dogs - Year of the Snake,215257,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
118617,Awesomenauts - Coco McFly Skin,230880,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2013
118618,Dungeon-Party,215870,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2013
118619,Go Home Dinosaurs!,216090,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2013
118620,Awesomenauts - Bionic Raelynn Skin,230883,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2013
118621,Train Simulator: AT&amp;N Consolidation Class 280-157 Loco Add-On,222549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013
118622,Slam Bolt Scrappers,96900,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2013
118624,BIT.TRIP Presents... Runner2: Future Legend of Rhythm Alien,218060,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2013
118625,TrackMania² Canyon,228760,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2011
118626,Star Conflict,212070,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2013
118627,Star Conflict: Mercenary Pack - Galaxy Explorer,222281,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2013
118628,Star Conflict: Mercenary Pack - Elite Pilot,222282,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2013
118629,Star Conflict: Mercenary Pack - Soldier of Fortune,222280,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2013
118630,Champions of Regnum,222520,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,2013
118631,Call of Duty®: Black Ops II - Revolution,219097,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
118632,Call of Duty®: Black Ops II Season Pass,2028062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
118633,Sniper Elite: Nazi Zombie Army,227100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
118634,Train Simulator: EWS Class 66 v2.0 Loco Add-On,222568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013
118635,Awesomenauts - Kage Genji Skin,230882,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2013
118636,Armada 2526 Gold Edition,229970,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2013
118637,Rochard: Hard Times,107821,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2013
118638,The Cave: Soundtrack,221829,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
118639,Tomb Raider,203160,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
118640,RPG Maker VX Ace - DS Resource Pack,229754,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013
118641,The Showdown Effect,204080,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
118642,RPG Maker VX Ace - Samurai Resource Pack,229753,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013
118643,Zombie Driver HD Apocalypse Pack,220823,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2013
118644,Sonic and All-Stars Racing Transformed: Metal Sonic &amp; Outrun DLC,229660,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2013
118645,DmC Devil May Cry: Weapon Bundle,223792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
118646,DmC Devil May Cry: Bloody Palace Mode,229080,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
118647,Train Simulator: London-Faversham High Speed Route Add-On,222557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013
118648,Painkiller Hell &amp; Damnation: The Clock Strikes Meat Night,229210,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
118649,Arma II: DayZ Mod,224580,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2013
118650,Kentucky Route Zero,231200,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2013
118651,The Bridge,204240,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2013
118652,Age of Conan: Unchained,217750,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2013
118653,The Banner Saga: Factions,219340,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,2013
118654,MUD Motocross World Championship,226780,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2013
118655,Sleeping Dogs: Wheels of Fury,216333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
118656,Brutal Legend,225260,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013
118657,Train Simulator: Norfolk Southern Heritage SD70ACes Loco Add-On,222543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013
118658,Train Simulator: Norfolk Southern Heritage ES44ACs Loco Add-On,222542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013
118659,Awesomenauts - Double-O Yuri Skin,204319,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2013
118660,Awesomenauts - Pimpy G. Skin,204318,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2013
118661,Primal Carnage - Agent Trapper DLC,223262,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2013
118662,A Game of Dwarves: Pets,222223,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013
118663,RaceRoom Racing Experience,211500,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,2013
118664,Rocksmith - The Clash - London Calling,222089,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013
118665,Rocksmith - The Clash - Guns of Brixton,222091,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013
118666,Rocksmith - The Clash Song-Pack,222092,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013
118667,Rocksmith - The Clash - Should I Stay or Should I Go,222090,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013
118668,Train Simulator: Southern Pacific GS-4 Loco Add-On,208352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013
118669,Brutal Legend Soundtrack,225270,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013
118670,Sleeping Dogs: Law Enforcer Pack,216335,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
118671,Train Simulator: Freightliner Class 57/0 Loco Add-On,222566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013
118672,Train Simulator: Southern Pacific SD45 Loco Add-On,222551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013
118673,Ys I &amp; II Chronicles+,223810,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2013
118674,Rocksmith - Fall Out Boy Song-Pack,222088,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013
118675,Sniper Elite V2 - St. Pierre,222021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
118676,Bientôt l'été,229600,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2013
118677,Impire,202130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013
118678,Street Fighter X Tekken: Gems Assist 6,210098,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
118679,Street Fighter X Tekken: Gems Assist 5,210097,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
118680,Street Fighter X Tekken: Gems Assist 4,210096,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
118681,Street Fighter X Tekken: Gems Assist 3,210095,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
118682,Street Fighter X Tekken: TK Booster Pack 7,210093,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
118683,Street Fighter X Tekken: TK Booster Pack 8,210094,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
118684,Street Fighter X Tekken: TK Booster Pack 6,210092,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
118685,Street Fighter X Tekken: TK Booster Pack 4,210090,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
118686,Street Fighter X Tekken: TK Booster Pack 5,210091,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
118687,Street Fighter X Tekken: TK Booster Pack 3,210089,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
118688,Street Fighter X Tekken: SF Booster Pack 8,210088,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
118689,Street Fighter X Tekken: SF Booster Pack 6,210086,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
118691,Painkiller Hell &amp; Damnation: Medieval Horror,229190,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
118692,Sleeping Dogs: Monkey King Pack,216334,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
118693,Rocksmith - Cheap Trick - Surrender,222082,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013
118694,Mabinogi - Spiritual Healing Package,212210,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,2013
118695,Rocksmith - Steppenwolf - Born to be Wild,222081,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013
118696,Sleeping Dogs: Movie Masters Pack,216332,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
118697,Rocksmith - The Guess Who - American Woman,222080,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013
118698,Primal Carnage - Pilot Commando DLC,223261,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2013
118699,DmC Devil May Cry: Costume Pack,223790,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
118700,Proteus,219680,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2013
118701,Train Simulator: Southern Pacific GE 44 Loco Add-On,222550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013
118702,Waveform Soundtrack,204185,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2013
118703,Sonic &amp; All-Stars Racing Transformed,212480,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2013
118704,Antichamber,219890,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2013
118705,Omerta - City of Gangsters,208520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2013
118706,Borderlands 2: Mechromancer Madness Pack,225829,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2013
118707,Hacker Evolution Duality: Inception Part 2 DLC,211994,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2013
118708,Borderlands 2: Mechromancer Domination Pack,225831,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2013
118709,Borderlands 2: Gunzerker Supremacy Pack,225827,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2013
118710,Borderlands 2: Assassin Madness Pack,225832,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2013
118711,Borderlands 2: Assassin Domination Pack,225834,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2013
118712,Borderlands 2: Assassin Supremacy Pack,225833,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2013
118713,Borderlands 2: Mechromancer Supremacy Pack,225830,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2013
118714,Borderlands 2: Siren Supremacy Pack,225824,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2013
118715,Borderlands 2: Commando Madness Pack,225820,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2013
118716,"The Sims 3 70's, 80's and 90's",223595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013
118717,Rocksmith - The Strokes Song Pack,222079,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013
118718,Max Payne 3: Deathmatch Made In Heaven Pack,211523,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
118719,Rocksmith - The Strokes - Juicebox,222078,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013
118720,Rocksmith - The Strokes - Last Nite,222077,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013
118721,"10,000,000",227580,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2013
118722,Expansion - Crusader Kings II: The Republic,210906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013
118723,Crusader Kings II: Songs of Prosperity,210907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013
118724,Borderlands 2: Sir Hammerlock’s Big Game Hunt,213250,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2013
118725,Crusader Kings II: Mediterranean Portraits,210898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013
118726,Rocksmith - Pearl Jam - Alive,222074,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013
118727,Assassin’s Creed® III – The Battle Hardened Pack,227129,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
118728,Rocksmith - Eric Johnson - Cliffs of Dover,222073,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013
118729,Rocksmith - Blind Melon - No Rain,222075,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013
118730,Far Cry® 3 Deluxe Bundle DLC,226459,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
118731,Rocksmith - Pearl Jam Song Pack,222139,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013
118732,Euro Truck Simulator 2,227300,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2013
118733,Baldur's Gate: Enhanced Edition,228280,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2013
118735,Tom Clancy's Ghost Recon Future Soldier® Raven Strike DLC,212672,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
118736,Train Simulator: BR Class 422 ‘4BIG’ EMU Add-On,222547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013
118737,Rocksmith - Santana - Black Magic Woman,222070,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013
118738,Rocksmith - Santana - Oye Como Va,222069,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013
118739,Rocksmith - Santana Feat Rob Thomas - Smooth,222071,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013
118740,Rocksmith - Santana Song Pack,222072,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013
118741,Train Simulator: First Capital Connect Class 377 EMU Add-On,222541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013
118742,Train Simulator: Boston &amp; Maine GE 44 Loco Add-On,222548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013
118743,Magic: The Gathering - 2013 Deck Pack 3,208832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013
118744,Magic 2013 “Rogue’s Gallery” Foil Conversion,208836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013
118745,Magic 2013 “Mana Mastery” Foil Conversion,208844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013
118746,Magic 2013 “Mana Mastery” Deck Key,208843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013
118747,Magic 2013 “Rogue’s Gallery” Deck Key,208835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013
118748,The Journey Down: Chapter One,220090,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2013
118749,Worms Ultimate Mayhem - Single Player Pack DLC,70615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013
118750,Droid Assault,219200,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2013
118751,Worms Ultimate Mayhem - Customization Pack DLC,70617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013
118752,Rocksmith - Foo Fighters - Song Pack,222067,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2012
118753,Rocksmith - Foo Fighters - Best of You,222064,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2012
118754,Dragon Nest,11610,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2012
118755,Awesomenauts - Cap'n Vinnie &amp; Seadog Spike Skin,204317,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2012
118756,"Magic 2013 ""Grim Procession"" Foil Conversion",208840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2012
118757,"Magic 2013 ""Grim Procession"" Deck Key",208839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2012
118758,"Magic 2013 ""Berserker Rage"" Foil Conversion",208838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2012
118759,"Magic 2013 ""Berserker Rage"" Deck Key",208837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2012
118760,BIT.TRIP.VOID Soundtrack,205073,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2012
118762,BIT.TRIP VOID,205070,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2012
118763,Sleeping Dogs: Zodiac Tournament,215258,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
118764,Rocksmith - Nickelback - Rockstar,222059,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2012
118765,Rocksmith - Nickelback - Bottoms Up,222060,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2012
118766,Ace of Spades: Battle Builder,224540,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2012
118767,GTR 2 FIA GT Racing Game,8790,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2006
118768,Train Simulator: Freightliner Class 66 v2.0 Loco Add-On,222562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2012
118769,Train Simulator: LNER Black Class A3 ‘Flying Scotsman’ Loco Add-On,222544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2012
118770,Waking Mars,227200,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2012
118771,Crusader Kings II: Russian Unit Pack,210899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2012
118772,Crusader Kings II: Russian Portraits,210900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2012
